fpr,tpr
0.110669,0.758136
0.110669,0.758266
0.110669,0.758396
0.110669,0.758526
0.110669,0.758657
0.110669,0.758787
0.110669,0.758917
0.110669,0.759047
0.110669,0.759177
0.110669,0.759307
0.110669,0.759438
0.110669,0.759568
0.110669,0.759698
0.110669,0.759828
0.110669,0.759958
0.110669,0.760089
0.110669,0.760219
0.110669,0.760349
0.110669,0.760479
0.110669,0.760609
0.110669,0.760739
0.110669,0.76087
0.110669,0.761
0.110669,0.76113
0.110669,0.76126
0.110669,0.76139
0.110669,0.76152
0.110669,0.761651
0.110669,0.761781
0.110669,0.761911
0.110669,0.762041
0.110669,0.762171
0.110669,0.762301
0.110669,0.762432
0.111332,0.762432
0.111332,0.762562
0.111332,0.762692
0.111332,0.762822
0.111332,0.762952
0.111332,0.763083
0.111332,0.763213
0.111332,0.763343
0.111332,0.763473
0.111332,0.763603
0.111332,0.763733
0.111332,0.763864
0.111332,0.763994
0.111332,0.764124
0.111332,0.764254
0.111332,0.764384
0.111332,0.764514
0.111332,0.764645
0.111332,0.764775
0.111332,0.764905
0.111332,0.765035
0.111332,0.765165
0.111332,0.765295
0.111332,0.765556
0.111332,0.765686
0.111332,0.765816
0.111332,0.765946
0.111332,0.766077
0.111332,0.766207
0.111332,0.766337
0.111332,0.766467
0.111332,0.766597
0.111332,0.766727
0.111332,0.766858
0.111332,0.766988
0.111332,0.767118
0.111995,0.767118
0.111995,0.767248
0.111995,0.767378
0.111995,0.767639
0.111995,0.767769
0.111995,0.767899
0.111995,0.768029
0.111995,0.768159
0.111995,0.76829
0.111995,0.76842
0.111995,0.76855
0.111995,0.76868
0.111995,0.76881
0.111995,0.76894
0.111995,0.769071
0.111995,0.769201
0.111995,0.769331
0.111995,0.769461
0.111995,0.769591
0.111995,0.769721
0.111995,0.769852
0.111995,0.769982
0.111995,0.770112
0.111995,0.770242
0.111995,0.770372
0.111995,0.770502
0.111995,0.770633
0.111995,0.770763
0.111995,0.770893
0.111995,0.771023
0.112657,0.771023
0.112657,0.771153
0.112657,0.771284
0.112657,0.771414
0.112657,0.771544
0.112657,0.771674
0.112657,0.771804
0.112657,0.771934
0.112657,0.772065
0.112657,0.772195
0.112657,0.772325
0.112657,0.772455
0.112657,0.772585
0.11332,0.772585
0.11332,0.772715
0.11332,0.772846
0.11332,0.772976
0.11332,0.773106
0.11332,0.773236
0.11332,0.773366
0.11332,0.773496
0.11332,0.773627
0.11332,0.773757
0.11332,0.773887
0.11332,0.774017
0.11332,0.774278
0.11332,0.774408
0.11332,0.774538
0.11332,0.774668
0.113983,0.774668
0.113983,0.774798
0.113983,0.774928
0.114645,0.774928
0.114645,0.775059
0.114645,0.775189
0.114645,0.775319
0.114645,0.775449
0.114645,0.775579
0.114645,0.775709
0.114645,0.77584
0.114645,0.77597
0.114645,0.7761
0.114645,0.77636
0.114645,0.77649
0.114645,0.776621
0.114645,0.776751
0.114645,0.776881
0.114645,0.777011
0.114645,0.777141
0.114645,0.777272
0.114645,0.777402
0.114645,0.777532
0.114645,0.777662
0.114645,0.777792
0.114645,0.777922
0.114645,0.778053
0.115308,0.778053
0.115308,0.778183
0.115308,0.778313
0.115308,0.778443
0.115971,0.778443
0.115971,0.778573
0.115971,0.778703
0.115971,0.778834
0.115971,0.778964
0.115971,0.779094
0.115971,0.779224
0.116634,0.779224
0.116634,0.779354
0.116634,0.779485
0.116634,0.779615
0.117296,0.779615
0.117296,0.779745
0.117296,0.779875
0.117296,0.780005
0.117296,0.780135
0.117296,0.780266
0.117296,0.780396
0.117296,0.780526
0.117296,0.780656
0.117296,0.780786
0.117296,0.780916
0.117296,0.781047
0.117296,0.781177
0.117296,0.781307
0.117959,0.781307
0.117959,0.781437
0.117959,0.781567
0.117959,0.781697
0.117959,0.781828
0.117959,0.781958
0.117959,0.782088
0.117959,0.782218
0.117959,0.782348
0.117959,0.782479
0.117959,0.782609
0.117959,0.782739
0.117959,0.782869
0.117959,0.782999
0.117959,0.783129
0.117959,0.78326
0.117959,0.78339
0.117959,0.78352
0.117959,0.78365
0.117959,0.78391
0.118622,0.78391
0.118622,0.784041
0.118622,0.784171
0.119284,0.784171
0.119947,0.784171
0.119947,0.784301
0.119947,0.784431
0.119947,0.784561
0.12061,0.784561
0.12061,0.784691
0.12061,0.784822
0.12061,0.784952
0.12061,0.785082
0.12061,0.785212
0.12061,0.785342
0.121272,0.785342
0.121272,0.785473
0.121272,0.785603
0.121272,0.785733
0.121935,0.785733
0.121935,0.785863
0.121935,0.785993
0.121935,0.786123
0.121935,0.786254
0.121935,0.786384
0.121935,0.786514
0.121935,0.786644
0.121935,0.786774
0.121935,0.786904
0.121935,0.787035
0.121935,0.787165
0.121935,0.787295
0.122598,0.787295
0.122598,0.787425
0.122598,0.787555
0.122598,0.787685
0.122598,0.787816
0.122598,0.787946
0.122598,0.788076
0.122598,0.788206
0.122598,0.788336
0.122598,0.788467
0.12326,0.788467
0.12326,0.788597
0.12326,0.788727
0.12326,0.788857
0.12326,0.789117
0.12326,0.789248
0.12326,0.789378
0.12326,0.789508
0.12326,0.789638
0.12326,0.789768
0.12326,0.789898
0.12326,0.790029
0.12326,0.790159
0.12326,0.790289
0.12326,0.790419
0.12326,0.790549
0.123923,0.790549
0.123923,0.79068
0.123923,0.79081
0.124586,0.79081
0.124586,0.79094
0.124586,0.79107
0.124586,0.7912
0.124586,0.79133
0.124586,0.791461
0.124586,0.791591
0.125249,0.791591
0.125249,0.791721
0.125249,0.791851
0.125249,0.791981
0.125249,0.792111
0.125249,0.792242
0.125249,0.792372
0.125249,0.792502
0.125249,0.792632
0.125249,0.792762
0.125249,0.792892
0.125249,0.793023
0.125249,0.793153
0.125249,0.793283
0.125249,0.793413
0.125911,0.793413
0.125911,0.793543
0.125911,0.793674
0.127237,0.793674
0.127237,0.793804
0.127237,0.793934
0.127237,0.794064
0.127237,0.794194
0.127237,0.794324
0.127237,0.794455
0.127237,0.794585
0.127237,0.794715
0.127237,0.794845
0.127237,0.794975
0.127237,0.795105
0.127237,0.795236
0.127237,0.795366
0.127899,0.795366
0.127899,0.795496
0.127899,0.795626
0.127899,0.795756
0.127899,0.795886
0.127899,0.796017
0.128562,0.796017
0.128562,0.796147
0.128562,0.796277
0.128562,0.796407
0.128562,0.796537
0.128562,0.796668
0.128562,0.796798
0.128562,0.796928
0.128562,0.797058
0.128562,0.797188
0.128562,0.797318
0.128562,0.797449
0.128562,0.797579
0.128562,0.797709
0.128562,0.797839
0.128562,0.797969
0.128562,0.798099
0.128562,0.79823
0.128562,0.79836
0.128562,0.79849
0.129225,0.79849
0.129225,0.79862
0.129225,0.79875
0.129225,0.79888
0.129225,0.799011
0.129225,0.799141
0.129225,0.799271
0.129225,0.799401
0.129225,0.799531
0.129225,0.799662
0.129225,0.799792
0.129225,0.799922
0.129225,0.800052
0.129225,0.800182
0.129225,0.800312
0.129225,0.800443
0.129225,0.800573
0.129887,0.800573
0.129887,0.800703
0.129887,0.800833
0.129887,0.800963
0.129887,0.801093
0.129887,0.801224
0.129887,0.801354
0.129887,0.801484
0.129887,0.801614
0.129887,0.801744
0.129887,0.801875
0.129887,0.802005
0.129887,0.802135
0.129887,0.802265
0.129887,0.802395
0.13055,0.802395
0.13055,0.802525
0.13055,0.802656
0.13055,0.802786
0.13055,0.802916
0.13055,0.803046
0.13055,0.803176
0.13055,0.803306
0.13055,0.803437
0.13055,0.803567
0.13055,0.803697
0.13055,0.803827
0.13055,0.803957
0.13055,0.804087
0.13055,0.804218
0.13055,0.804348
0.13055,0.804478
0.13055,0.804608
0.13055,0.804738
0.13055,0.804869
0.13055,0.804999
0.131213,0.804999
0.131213,0.805129
0.131213,0.805259
0.131213,0.805389
0.131213,0.805519
0.131213,0.80565
0.131213,0.80578
0.131213,0.80591
0.131213,0.80604
0.131213,0.80617
0.131213,0.8063
0.131213,0.806431
0.131213,0.806561
0.131213,0.806691
0.131213,0.806821
0.131213,0.806951
0.131213,0.807081
0.131213,0.807212
0.131213,0.807342
0.131213,0.807472
0.131213,0.807602
0.131213,0.807732
0.131875,0.807732
0.131875,0.807863
0.131875,0.807993
0.131875,0.808123
0.131875,0.808253
0.131875,0.808383
0.132538,0.808383
0.133201,0.808383
0.133863,0.808383
0.133863,0.808513
0.133863,0.808644
0.133863,0.808774
0.133863,0.808904
0.133863,0.809034
0.133863,0.809164
0.133863,0.809294
0.133863,0.809425
0.133863,0.809555
0.133863,0.809685
0.133863,0.809815
0.133863,0.809945
0.133863,0.810076
0.133863,0.810206
0.133863,0.810336
0.133863,0.810466
0.134526,0.810466
0.134526,0.810596
0.135189,0.810596
0.135189,0.810726
0.135189,0.810857
0.135189,0.810987
0.135189,0.811117
0.135189,0.811247
0.135189,0.811377
0.135189,0.811507
0.135189,0.811638
0.135189,0.811768
0.135189,0.811898
0.135189,0.812028
0.135189,0.812158
0.135852,0.812158
0.135852,0.812288
0.135852,0.812419
0.135852,0.812549
0.135852,0.812679
0.135852,0.812809
0.135852,0.812939
0.135852,0.81307
0.135852,0.8132
0.135852,0.81333
0.135852,0.81346
0.135852,0.81359
0.135852,0.81372
0.135852,0.813851
0.135852,0.813981
0.135852,0.814111
0.135852,0.814241
0.135852,0.814371
0.135852,0.814501
0.135852,0.814632
0.136514,0.814632
0.136514,0.814762
0.136514,0.814892
0.136514,0.815022
0.136514,0.815152
0.136514,0.815282
0.136514,0.815413
0.136514,0.815543
0.136514,0.815673
0.136514,0.815803
0.136514,0.815933
0.136514,0.816064
0.136514,0.816194
0.136514,0.816324
0.136514,0.816454
0.137177,0.816454
0.13784,0.816454
0.13784,0.816584
0.13784,0.816714
0.13784,0.816845
0.13784,0.816975
0.13784,0.817105
0.13784,0.817235
0.13784,0.817365
0.13784,0.817495
0.13784,0.817626
0.13784,0.817756
0.13784,0.817886
0.13784,0.818016
0.13784,0.818146
0.13784,0.818276
0.13784,0.818407
0.13784,0.818537
0.13784,0.818667
0.13784,0.818797
0.13784,0.818927
0.13784,0.819058
0.13784,0.819188
0.138502,0.819188
0.138502,0.819318
0.138502,0.819448
0.138502,0.819578
0.138502,0.819708
0.138502,0.819839
0.138502,0.819969
0.139165,0.819969
0.139165,0.820099
0.139165,0.820229
0.139165,0.820359
0.139828,0.820359
0.139828,0.820489
0.139828,0.82062
0.14049,0.82062
0.14049,0.82075
0.14049,0.82088
0.14049,0.82101
0.14049,0.82114
0.14049,0.821271
0.14049,0.821401
0.14049,0.821531
0.14049,0.821661
0.14049,0.821791
0.141153,0.821791
0.141153,0.821921
0.141153,0.822052
0.141153,0.822182
0.141153,0.822312
0.141153,0.822442
0.141153,0.822572
0.141153,0.822702
0.141153,0.822833
0.141153,0.822963
0.141153,0.823093
0.141816,0.823093
0.142478,0.823093
0.142478,0.823223
0.142478,0.823353
0.142478,0.823483
0.143141,0.823483
0.143804,0.823483
0.143804,0.823614
0.143804,0.823744
0.143804,0.824004
0.143804,0.824134
0.143804,0.824265
0.143804,0.824395
0.144467,0.824395
0.144467,0.824525
0.144467,0.824655
0.144467,0.824785
0.144467,0.824915
0.144467,0.825046
0.144467,0.825176
0.144467,0.825306
0.144467,0.825566
0.145129,0.825566
0.145129,0.825696
0.145129,0.825827
0.145129,0.825957
0.145129,0.826087
0.145792,0.826087
0.145792,0.826217
0.145792,0.826347
0.145792,0.826477
0.145792,0.826608
0.145792,0.826738
0.145792,0.826868
0.145792,0.826998
0.145792,0.827128
0.145792,0.827259
0.145792,0.827389
0.145792,0.827519
0.145792,0.827649
0.145792,0.827779
0.145792,0.827909
0.145792,0.82804
0.145792,0.82817
0.145792,0.8283
0.145792,0.82843
0.145792,0.82856
0.145792,0.82869
0.145792,0.828821
0.145792,0.828951
0.145792,0.829081
0.145792,0.829211
0.145792,0.829341
0.145792,0.829471
0.145792,0.829602
0.145792,0.829732
0.146455,0.829732
0.146455,0.829862
0.146455,0.830122
0.147117,0.830122
0.14778,0.830122
0.14778,0.830253
0.14778,0.830383
0.14778,0.830513
0.14778,0.830643
0.14778,0.830773
0.14778,0.830903
0.14778,0.831034
0.14778,0.831164
0.14778,0.831294
0.14778,0.831424
0.14778,0.831554
0.14778,0.831684
0.14778,0.831815
0.14778,0.831945
0.14778,0.832075
0.14778,0.832205
0.14778,0.832335
0.14778,0.832466
0.148443,0.832466
0.148443,0.832596
0.148443,0.832726
0.148443,0.832856
0.149105,0.832856
0.149105,0.832986
0.149105,0.833116
0.149105,0.833247
0.149105,0.833377
0.149105,0.833507
0.149105,0.833637
0.149105,0.833767
0.149768,0.833767
0.149768,0.833897
0.149768,0.834028
0.149768,0.834158
0.149768,0.834288
0.149768,0.834418
0.149768,0.834548
0.149768,0.834678
0.151093,0.834678
0.151093,0.834809
0.151093,0.834939
0.151093,0.835069
0.151093,0.835199
0.151093,0.835329
0.151756,0.835329
0.151756,0.83546
0.152419,0.83546
0.152419,0.83559
0.152419,0.83572
0.152419,0.83585
0.152419,0.83598
0.152419,0.83611
0.152419,0.836241
0.152419,0.836371
0.153082,0.836371
0.153082,0.836501
0.153082,0.836631
0.153082,0.836761
0.153082,0.836891
0.153082,0.837022
0.153082,0.837152
0.153744,0.837152
0.153744,0.837282
0.153744,0.837412
0.153744,0.837542
0.153744,0.837672
0.153744,0.837803
0.153744,0.837933
0.153744,0.838063
0.153744,0.838193
0.153744,0.838323
0.153744,0.838454
0.153744,0.838584
0.153744,0.838714
0.153744,0.838844
0.153744,0.838974
0.153744,0.839104
0.153744,0.839235
0.153744,0.839365
0.153744,0.839495
0.153744,0.839625
0.153744,0.839755
0.153744,0.839885
0.153744,0.840146
0.153744,0.840276
0.153744,0.840406
0.153744,0.840536
0.153744,0.840666
0.15507,0.840666
0.15507,0.840797
0.15507,0.840927
0.15507,0.841057
0.15507,0.841187
0.15507,0.841317
0.155732,0.841317
0.155732,0.841448
0.156395,0.841448
0.157058,0.841448
0.157058,0.841578
0.157058,0.841708
0.157058,0.841838
0.157058,0.841968
0.157058,0.842098
0.157058,0.842229
0.157058,0.842359
0.157058,0.842489
0.157058,0.842619
0.157058,0.842749
0.157058,0.842879
0.157058,0.84301
0.157058,0.84314
0.157058,0.84327
0.157058,0.8434
0.157058,0.84353
0.157058,0.843661
0.157058,0.843791
0.157058,0.843921
0.157058,0.844051
0.157058,0.844181
0.157058,0.844311
0.157058,0.844442
0.157058,0.844572
0.157058,0.844702
0.157058,0.844832
0.157058,0.844962
0.157058,0.845092
0.157058,0.845223
0.157058,0.845353
0.157058,0.845613
0.157058,0.845743
0.157058,0.845873
0.157058,0.846004
0.15772,0.846004
0.15772,0.846134
0.15772,0.846264
0.15772,0.846394
0.15772,0.846524
0.15772,0.846655
0.15772,0.846785
0.158383,0.846785
0.158383,0.846915
0.158383,0.847045
0.158383,0.847175
0.158383,0.847305
0.158383,0.847436
0.159046,0.847436
0.159046,0.847566
0.159046,0.847696
0.159708,0.847696
0.159708,0.847826
0.160371,0.847826
0.160371,0.847956
0.160371,0.848086
0.161034,0.848086
0.161034,0.848217
0.161034,0.848347
0.161034,0.848477
0.161034,0.848607
0.161034,0.848737
0.161034,0.848867
0.161034,0.848998
0.161034,0.849128
0.161034,0.849258
0.161034,0.849388
0.161034,0.849518
0.161034,0.849649
0.161034,0.849779
0.161034,0.849909
0.161696,0.849909
0.162359,0.849909
0.162359,0.850039
0.162359,0.850169
0.162359,0.850299
0.162359,0.85043
0.162359,0.85056
0.162359,0.85069
0.162359,0.85082
0.162359,0.85095
0.162359,0.851211
0.162359,0.851341
0.162359,0.851471
0.162359,0.851601
0.162359,0.851731
0.162359,0.851861
0.162359,0.851992
0.162359,0.852122
0.162359,0.852252
0.163022,0.852252
0.163022,0.852382
0.163022,0.852643
0.163685,0.852643
0.163685,0.852773
0.164347,0.852773
0.164347,0.852903
0.16501,0.852903
0.16501,0.853033
0.16501,0.853163
0.16501,0.853293
0.16501,0.853424
0.16501,0.853554
0.16501,0.853684
0.16501,0.853814
0.16501,0.853944
0.165673,0.853944
0.165673,0.854074
0.166335,0.854074
0.166998,0.854074
0.166998,0.854205
0.166998,0.854335
0.167661,0.854335
0.168323,0.854335
0.168323,0.854465
0.168323,0.854595
0.168323,0.854725
0.168323,0.854856
0.168323,0.854986
0.168323,0.855116
0.168323,0.855246
0.168323,0.855506
0.168986,0.855506
0.168986,0.855637
0.168986,0.855767
0.168986,0.855897
0.168986,0.856027
0.168986,0.856157
0.168986,0.856287
0.168986,0.856418
0.168986,0.856548
0.168986,0.856678
0.168986,0.856808
0.168986,0.856938
0.168986,0.857068
0.169649,0.857068
0.169649,0.857199
0.169649,0.857329
0.169649,0.857459
0.169649,0.857589
0.169649,0.857719
0.169649,0.85785
0.169649,0.85798
0.169649,0.85811
0.169649,0.85824
0.169649,0.85837
0.169649,0.8585
0.170311,0.8585
0.170311,0.858631
0.170311,0.858761
0.170311,0.858891
0.170311,0.859021
0.170311,0.859151
0.170311,0.859281
0.170311,0.859412
0.170311,0.859542
0.170974,0.859542
0.170974,0.859672
0.170974,0.859802
0.170974,0.859932
0.170974,0.860062
0.170974,0.860193
0.170974,0.860323
0.171637,0.860323
0.171637,0.860453
0.171637,0.860583
0.171637,0.860713
0.1723,0.860713
0.172962,0.860713
0.172962,0.860844
0.172962,0.860974
0.173625,0.860974
0.173625,0.861104
0.173625,0.861234
0.173625,0.861364
0.173625,0.861494
0.173625,0.861625
0.173625,0.861755
0.173625,0.861885
0.174288,0.861885
0.17495,0.861885
0.17495,0.862015
0.17495,0.862145
0.17495,0.862275
0.17495,0.862406
0.17495,0.862536
0.17495,0.862666
0.17495,0.862796
0.17495,0.862926
0.175613,0.862926
0.175613,0.863056
0.175613,0.863187
0.175613,0.863317
0.176276,0.863317
0.176276,0.863447
0.176276,0.863577
0.176276,0.863707
0.176276,0.863838
0.176938,0.863838
0.176938,0.863968
0.176938,0.864098
0.176938,0.864228
0.176938,0.864358
0.176938,0.864488
0.176938,0.864619
0.176938,0.864749
0.176938,0.864879
0.176938,0.865009
0.176938,0.865139
0.177601,0.865139
0.177601,0.865269
0.177601,0.8654
0.177601,0.86553
0.177601,0.86566
0.177601,0.86579
0.178264,0.86579
0.178264,0.86592
0.178264,0.866051
0.178264,0.866181
0.178264,0.866311
0.178926,0.866311
0.178926,0.866441
0.178926,0.866571
0.179589,0.866571
0.179589,0.866701
0.180252,0.866701
0.180915,0.866701
0.180915,0.866832
0.180915,0.866962
0.181577,0.866962
0.18224,0.866962
0.18224,0.867092
0.18224,0.867222
0.18224,0.867352
0.18224,0.867482
0.182903,0.867482
0.182903,0.867613
0.182903,0.867743
0.182903,0.867873
0.182903,0.868003
0.183565,0.868003
0.183565,0.868133
0.183565,0.868263
0.183565,0.868394
0.184228,0.868394
0.184228,0.868524
0.184891,0.868524
0.184891,0.868654
0.184891,0.868784
0.184891,0.868914
0.184891,0.869045
0.184891,0.869175
0.184891,0.869305
0.185553,0.869305
0.185553,0.869435
0.185553,0.869565
0.185553,0.869695
0.185553,0.869826
0.186216,0.869826
0.186216,0.869956
0.186216,0.870086
0.186879,0.870086
0.186879,0.870216
0.187541,0.870216
0.187541,0.870346
0.187541,0.870476
0.187541,0.870607
0.187541,0.870737
0.187541,0.870867
0.187541,0.870997
0.187541,0.871127
0.188204,0.871127
0.188867,0.871127
0.188867,0.871257
0.189529,0.871257
0.189529,0.871388
0.190192,0.871388
0.190192,0.871518
0.190192,0.871648
0.190192,0.871778
0.190192,0.871908
0.190855,0.871908
0.190855,0.872039
0.190855,0.872169
0.190855,0.872299
0.190855,0.872429
0.191518,0.872429
0.19218,0.872429
0.192843,0.872429
0.192843,0.872559
0.193506,0.872559
0.193506,0.872689
0.193506,0.87282
0.193506,0.87295
0.193506,0.87308
0.193506,0.87321
0.194831,0.87321
0.194831,0.87334
0.194831,0.87347
0.195494,0.87347
0.195494,0.873601
0.196156,0.873601
0.196156,0.873731
0.196156,0.873861
0.196156,0.873991
0.196156,0.874121
0.196156,0.874251
0.196156,0.874382
0.196156,0.874512
0.196156,0.874642
0.196156,0.874772
0.196819,0.874772
0.196819,0.874902
0.197482,0.874902
0.197482,0.875033
0.197482,0.875163
0.197482,0.875293
0.197482,0.875423
0.197482,0.875553
0.197482,0.875683
0.197482,0.875814
0.197482,0.875944
0.197482,0.876074
0.198144,0.876074
0.198144,0.876204
0.198144,0.876334
0.198144,0.876464
0.198807,0.876464
0.198807,0.876595
0.198807,0.876725
0.198807,0.876855
0.198807,0.876985
0.198807,0.877115
0.198807,0.877636
0.19947,0.877636
0.19947,0.877766
0.19947,0.877896
0.19947,0.878027
0.19947,0.878157
0.19947,0.878287
0.200133,0.878287
0.200133,0.878417
0.200133,0.878547
0.200133,0.878677
0.200795,0.878677
0.200795,0.878808
0.200795,0.878938
0.201458,0.878938
0.201458,0.879068
0.201458,0.879198
0.201458,0.879328
0.202121,0.879328
0.202121,0.879458
0.202121,0.879589
0.202121,0.879719
0.202121,0.879849
0.202783,0.879849
0.202783,0.879979
0.202783,0.880109
0.202783,0.88024
0.202783,0.88037
0.202783,0.8805
0.202783,0.88063
0.202783,0.88076
0.202783,0.88089
0.202783,0.881021
0.202783,0.881151
0.202783,0.881281
0.202783,0.881411
0.202783,0.881541
0.202783,0.881671
0.202783,0.881802
0.203446,0.881802
0.203446,0.881932
0.204109,0.881932
0.204109,0.882062
0.204109,0.882192
0.205434,0.882192
0.205434,0.882322
0.205434,0.882452
0.205434,0.882583
0.205434,0.882713
0.205434,0.882843
0.205434,0.882973
0.205434,0.883103
0.205434,0.883234
0.205434,0.883364
0.206097,0.883364
0.206097,0.883494
0.206097,0.883624
0.206097,0.883754
0.206097,0.883884
0.206097,0.884015
0.206097,0.884145
0.206097,0.884275
0.206097,0.884405
0.206097,0.884535
0.206097,0.884665
0.206097,0.884796
0.206759,0.884796
0.206759,0.884926
0.207422,0.884926
0.207422,0.885056
0.207422,0.885186
0.207422,0.885316
0.207422,0.885446
0.208085,0.885446
0.208085,0.885577
0.208085,0.885707
0.208085,0.885837
0.208085,0.885967
0.208748,0.885967
0.20941,0.885967
0.210073,0.885967
0.210073,0.886097
0.210736,0.886097
0.210736,0.886228
0.210736,0.886358
0.210736,0.886488
0.210736,0.886618
0.211398,0.886618
0.211398,0.886748
0.211398,0.886878
0.212061,0.886878
0.212061,0.887009
0.212061,0.887139
0.212724,0.887139
0.212724,0.887269
0.212724,0.887399
0.213386,0.887399
0.214049,0.887399
0.214049,0.887529
0.214049,0.887659
0.214049,0.88779
0.214049,0.88792
0.214049,0.88805
0.214049,0.88818
0.214712,0.88818
0.214712,0.88831
0.215374,0.88831
0.216037,0.88831
0.216037,0.888441
0.216037,0.888571
0.216037,0.888701
0.216037,0.888831
0.216037,0.888961
0.2167,0.888961
0.217362,0.888961
0.217362,0.889091
0.217362,0.889222
0.217362,0.889352
0.217362,0.889482
0.217362,0.889612
0.218025,0.889612
0.218025,0.889742
0.218025,0.889872
0.218025,0.890003
0.218025,0.890133
0.218688,0.890133
0.218688,0.890263
0.218688,0.890393
0.219351,0.890393
0.220013,0.890393
0.220013,0.890523
0.220013,0.890653
0.220013,0.890784
0.220013,0.890914
0.220013,0.891044
0.220676,0.891044
0.220676,0.891174
0.220676,0.891304
0.220676,0.891435
0.220676,0.891565
0.220676,0.891695
0.221339,0.891695
0.222001,0.891695
0.222664,0.891695
0.222664,0.891825
0.222664,0.891955
0.222664,0.892216
0.222664,0.892346
0.222664,0.892476
0.223327,0.892476
0.223327,0.892606
0.223327,0.892736
0.223327,0.892866
0.223989,0.892866
0.223989,0.892997
0.223989,0.893127
0.223989,0.893257
0.224652,0.893257
0.225315,0.893257
0.225977,0.893257
0.22664,0.893257
0.22664,0.893387
0.22664,0.893517
0.22664,0.893647
0.22664,0.893778
0.22664,0.893908
0.227303,0.893908
0.227966,0.893908
0.227966,0.894038
0.228628,0.894038
0.228628,0.894168
0.228628,0.894298
0.228628,0.894429
0.229291,0.894429
0.229291,0.894559
0.229291,0.894689
0.229954,0.894689
0.229954,0.894819
0.229954,0.894949
0.229954,0.895079
0.229954,0.89521
0.229954,0.89534
0.229954,0.89547
0.230616,0.89547
0.231279,0.89547
0.231279,0.8956
0.231279,0.89573
0.231942,0.89573
0.231942,0.89586
0.231942,0.895991
0.232604,0.895991
0.232604,0.896121
0.233267,0.896121
0.233267,0.896251
0.233267,0.896381
0.233267,0.896511
0.233267,0.896641
0.23393,0.896641
0.23393,0.896772
0.234592,0.896772
0.234592,0.896902
0.234592,0.897032
0.234592,0.897162
0.234592,0.897292
0.234592,0.897423
0.235255,0.897423
0.235255,0.897553
0.235255,0.897683
0.235255,0.897813
0.235255,0.897943
0.235255,0.898073
0.235255,0.898204
0.235255,0.898334
0.235255,0.898594
0.235255,0.898724
0.235918,0.898724
0.236581,0.898724
0.236581,0.898854
0.236581,0.898985
0.236581,0.899115
0.236581,0.899245
0.236581,0.899375
0.236581,0.899505
0.236581,0.899636
0.236581,0.899766
0.236581,0.899896
0.236581,0.900026
0.236581,0.900156
0.236581,0.900286
0.236581,0.900417
0.236581,0.900547
0.236581,0.900677
0.237243,0.900677
0.237906,0.900677
0.237906,0.900807
0.237906,0.900937
0.238569,0.900937
0.238569,0.901067
0.239231,0.901067
0.239894,0.901067
0.239894,0.901198
0.239894,0.901328
0.240557,0.901328
0.240557,0.901458
0.240557,0.901588
0.240557,0.901718
0.241219,0.901718
0.241219,0.901848
0.241882,0.901848
0.241882,0.902109
0.241882,0.902239
0.241882,0.902369
0.242545,0.902369
0.242545,0.902499
0.243207,0.902499
0.243207,0.90263
0.243207,0.90276
0.243207,0.90289
0.243207,0.90302
0.243207,0.90315
0.243207,0.90328
0.24387,0.90328
0.24387,0.903411
0.244533,0.903411
0.245195,0.903411
0.245195,0.903541
0.245195,0.903671
0.245195,0.903801
0.245858,0.903801
0.245858,0.903931
0.245858,0.904192
0.245858,0.904322
0.245858,0.904452
0.245858,0.904582
0.245858,0.904712
0.246521,0.904712
0.246521,0.904842
0.246521,0.904973
0.247184,0.904973
0.247184,0.905103
0.247184,0.905233
0.247846,0.905233
0.247846,0.905363
0.247846,0.905493
0.247846,0.905624
0.248509,0.905624
0.248509,0.905754
0.248509,0.905884
0.248509,0.906014
0.249172,0.906014
0.249172,0.906144
0.249172,0.906274
0.249172,0.906405
0.249172,0.906535
0.249172,0.906665
0.249172,0.906925
0.249172,0.907055
0.249834,0.907055
0.249834,0.907186
0.249834,0.907316
0.250497,0.907316
0.250497,0.907446
0.250497,0.907576
0.250497,0.907837
0.250497,0.907967
0.250497,0.908097
0.250497,0.908227
0.25116,0.908227
0.25116,0.908357
0.251822,0.908357
0.251822,0.908487
0.251822,0.908618
0.251822,0.908748
0.251822,0.908878
0.251822,0.909008
0.251822,0.909138
0.251822,0.909268
0.251822,0.909399
0.251822,0.909529
0.252485,0.909529
0.252485,0.909659
0.253148,0.909659
0.253148,0.909789
0.25381,0.909789
0.25381,0.909919
0.254473,0.909919
0.254473,0.910049
0.255136,0.910049
0.255136,0.91018
0.255136,0.91031
0.255136,0.91044
0.255136,0.91057
0.255136,0.9107
0.255799,0.9107
0.256461,0.9107
0.257787,0.9107
0.257787,0.910831
0.257787,0.910961
0.257787,0.911091
0.257787,0.911221
0.257787,0.911351
0.257787,0.911481
0.257787,0.911612
0.257787,0.911742
0.257787,0.911872
0.257787,0.912002
0.257787,0.912132
0.257787,0.912262
0.257787,0.912393
0.257787,0.912523
0.257787,0.912653
0.258449,0.912653
0.258449,0.912783
0.259112,0.912783
0.259112,0.912913
0.259112,0.913043
0.259112,0.913174
0.259112,0.913304
0.259112,0.913434
0.259775,0.913434
0.259775,0.913564
0.260437,0.913564
0.260437,0.913694
0.2611,0.913694
0.2611,0.913825
0.2611,0.913955
0.2611,0.914085
0.261763,0.914085
0.262425,0.914085
